Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Reshad Jones,MIA,CIN,2016-09-29,2016,4,Questionable,knee,,
Reshad Jones,MIA,PIT,2016-10-16,2016,6,Questionable,groin,,
Reshad Jones,MIA,BUF,2016-10-23,2016,7,Injured Reserve,Shoulder,,
Reshad Jones,MIA,NYJ,2016-11-06,2016,9,Injured Reserve,Shoulder,,
Reshad Jones,MIA,SDG,2016-11-13,2016,10,Injured Reserve,Shoulder,,
Reshad Jones,MIA,LAR,2016-11-20,2016,11,Injured Reserve,Shoulder,,
Reshad Jones,MIA,SFO,2016-11-27,2016,12,Injured Reserve,Shoulder,,
Reshad Jones,MIA,BAL,2016-12-04,2016,13,Injured Reserve,Shoulder,,
Reshad Jones,MIA,ARI,2016-12-11,2016,14,Injured Reserve,Shoulder,,
Reshad Jones,MIA,NYJ,2016-12-17,2016,15,Injured Reserve,Shoulder,,
Reshad Jones,MIA,BUF,2016-12-24,2016,16,Injured Reserve,Shoulder,,
Reshad Jones,MIA,NWE,2017-01-01,2016,17,Injured Reserve,Shoulder,,
Reshad Jones,MIA,OAK,2018-09-23,2018,3,Questionable,Shoulder,,
Reshad Jones,MIA,NWE,2018-09-30,2018,4,Questionable,Shoulder,,
Reshad Jones,MIA,CIN,2018-10-07,2018,5,Questionable,Shoulder,,
Reshad Jones,MIA,NWE,2019-09-15,2019,2,Out,Ankle,,
Reshad Jones,MIA,DAL,2019-09-22,2019,3,Out,Ankle,,
Reshad Jones,MIA,LAC,2019-09-29,2019,4,Questionable,Ankle,,
Reshad Jones,MIA,WAS,2019-10-13,2019,6,Questionable,Ankle,,
Reshad Jones,MIA,BUF,2019-10-20,2019,7,Out,Chest,,
Reshad Jones,MIA,PIT,2019-10-28,2019,8,Out,Chest,,
Reshad Jones,MIA,NYJ,2019-11-03,2019,9,Doubtful,Chest,,
Reshad Jones,MIA,IND,2019-11-10,2019,10,Out,Chest,,
Reshad Jones,MIA,BUF,2019-11-17,2019,11,Questionable,Chest,,
Reshad Jones,MIA,CLE,2019-11-24,2019,12,Injured Reserve,,,
Reshad Jones,MIA,PHI,2019-12-01,2019,13,Injured Reserve,,,
Reshad Jones,MIA,NYJ,2019-12-08,2019,14,Injured Reserve,,,
Reshad Jones,MIA,NYG,2019-12-15,2019,15,Injured Reserve,,,
Reshad Jones,MIA,CIN,2019-12-22,2019,16,Injured Reserve,,,
Reshad Jones,MIA,NWE,2019-12-29,2019,17,Injured Reserve,,,
