Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Chris Mayes,ATL,CAR,2016-10-02,2016,4,Injured Reserve,Foot,,
Chris Mayes,ATL,DEN,2016-10-09,2016,5,Injured Reserve,Foot,,
Chris Mayes,ATL,SEA,2016-10-16,2016,6,Injured Reserve,Foot,,
Chris Mayes,ATL,SDG,2016-10-23,2016,7,Injured Reserve,Foot,,
Chris Mayes,ATL,GNB,2016-10-30,2016,8,Injured Reserve,Foot,,
Chris Mayes,ATL,TAM,2016-11-03,2016,9,Injured Reserve,Foot,,
Chris Mayes,ATL,PHI,2016-11-13,2016,10,Injured Reserve,Foot,,
Chris Mayes,ATL,ARI,2016-11-27,2016,12,Injured Reserve,Foot,,
Chris Mayes,ATL,KAN,2016-12-04,2016,13,Injured Reserve,Foot,,
Chris Mayes,ATL,LAR,2016-12-11,2016,14,Injured Reserve,Foot,,
Chris Mayes,ATL,SFO,2016-12-18,2016,15,Injured Reserve,Foot,,
Chris Mayes,ATL,CAR,2016-12-24,2016,16,Injured Reserve,Foot,,
Chris Mayes,ATL,NOR,2017-01-01,2016,17,Injured Reserve,Foot,,
