Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Travis Frederick,DAL,CAR,2018-09-09,2018,1,Injured Reserve,Illness,,
Travis Frederick,DAL,NYG,2018-09-16,2018,2,Injured Reserve,Illness,,
Travis Frederick,DAL,SEA,2018-09-23,2018,3,Injured Reserve,Illness,,
Travis Frederick,DAL,DET,2018-09-30,2018,4,Injured Reserve,Illness,,
Travis Frederick,DAL,HOU,2018-10-07,2018,5,Injured Reserve,Illness,,
Travis Frederick,DAL,JAX,2018-10-14,2018,6,Injured Reserve,Illness,,
Travis Frederick,DAL,WAS,2018-10-21,2018,7,Injured Reserve,Illness,,
Travis Frederick,DAL,TEN,2018-11-05,2018,9,Injured Reserve,Illness,,
Travis Frederick,DAL,PHI,2018-11-11,2018,10,Injured Reserve,Illness,,
Travis Frederick,DAL,ATL,2018-11-18,2018,11,Injured Reserve,Illness,,
Travis Frederick,DAL,WAS,2018-11-22,2018,12,Injured Reserve,Illness,,
Travis Frederick,DAL,NOR,2018-11-29,2018,13,Injured Reserve,Illness,,
Travis Frederick,DAL,PHI,2018-12-09,2018,14,Injured Reserve,Illness,,
Travis Frederick,DAL,IND,2018-12-16,2018,15,Injured Reserve,Illness,,
Travis Frederick,DAL,TAM,2018-12-23,2018,16,Injured Reserve,Illness,,
Travis Frederick,DAL,NYG,2018-12-30,2018,17,Injured Reserve,Illness,,
Travis Frederick,DAL,LAR,2020-09-13,2020,1,Injured Reserve,,,
Travis Frederick,DAL,ATL,2020-09-20,2020,2,Injured Reserve,,,
Travis Frederick,DAL,SEA,2020-09-27,2020,3,Injured Reserve,,,
Travis Frederick,DAL,CLE,2020-10-04,2020,4,Injured Reserve,,,
Travis Frederick,DAL,NYG,2020-10-11,2020,5,Injured Reserve,,,
Travis Frederick,DAL,ARI,2020-10-19,2020,6,Injured Reserve,,,
Travis Frederick,DAL,WAS,2020-10-25,2020,7,Injured Reserve,,,
