Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Jonathan Dowling,BUF,BAL,2016-09-11,2016,1,Injured Reserve,Knee,,
Jonathan Dowling,BUF,NYJ,2016-09-15,2016,2,Injured Reserve,Knee,,
Jonathan Dowling,BUF,ARI,2016-09-25,2016,3,Injured Reserve,Knee,,
Jonathan Dowling,BUF,NWE,2016-10-02,2016,4,Injured Reserve,Knee,,
Jonathan Dowling,BUF,LAR,2016-10-09,2016,5,Injured Reserve,Knee,,
Jonathan Dowling,BUF,SFO,2016-10-16,2016,6,Injured Reserve,Knee,,
Jonathan Dowling,BUF,MIA,2016-10-23,2016,7,Injured Reserve,Knee,,
Jonathan Dowling,BUF,NWE,2016-10-30,2016,8,Injured Reserve,Knee,,
Jonathan Dowling,BUF,SEA,2016-11-07,2016,9,Injured Reserve,Knee,,
Jonathan Dowling,BUF,CIN,2016-11-20,2016,11,Injured Reserve,Knee,,
Jonathan Dowling,BUF,JAX,2016-11-27,2016,12,Injured Reserve,Knee,,
Jonathan Dowling,BUF,OAK,2016-12-04,2016,13,Injured Reserve,Knee,,
Jonathan Dowling,BUF,PIT,2016-12-11,2016,14,Injured Reserve,Knee,,
Jonathan Dowling,BUF,CLE,2016-12-18,2016,15,Injured Reserve,Knee,,
Jonathan Dowling,BUF,MIA,2016-12-24,2016,16,Injured Reserve,Knee,,
Jonathan Dowling,BUF,NYJ,2017-01-01,2016,17,Injured Reserve,Knee,,
