Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Joshua Perkins,PHI,NOR,2018-11-18,2018,11,Out,Knee,,
Joshua Perkins,PHI,NYG,2018-11-25,2018,12,Injured Reserve,Knee,,
Joshua Perkins,PHI,WAS,2018-12-03,2018,13,Injured Reserve,Knee,,
Joshua Perkins,PHI,DAL,2018-12-09,2018,14,Injured Reserve,Knee,,
Joshua Perkins,PHI,LAR,2018-12-16,2018,15,Injured Reserve,Knee,,
Joshua Perkins,PHI,HOU,2018-12-23,2018,16,Injured Reserve,Knee,,
Joshua Perkins,PHI,WAS,2018-12-30,2018,17,Injured Reserve,Knee,,
Joshua Perkins,PHI,WAS,2020-09-13,2020,1,Injured Reserve,,,
Joshua Perkins,PHI,LAR,2020-09-20,2020,2,Injured Reserve,,,
Joshua Perkins,PHI,CIN,2020-09-27,2020,3,Injured Reserve,,,
Joshua Perkins,PHI,SFO,2020-10-04,2020,4,Injured Reserve,,,
Joshua Perkins,PHI,PIT,2020-10-11,2020,5,Injured Reserve,,,
Joshua Perkins,PHI,BAL,2020-10-18,2020,6,Injured Reserve,,,
Joshua Perkins,PHI,NYG,2020-10-22,2020,7,Injured Reserve,,,
Joshua Perkins,PHI,DAL,2020-11-01,2020,8,Injured Reserve,,,
Joshua Perkins,PHI,NYG,2020-11-15,2020,10,Injured Reserve,,,
Joshua Perkins,PHI,CLE,2020-11-22,2020,11,Injured Reserve,,,
Joshua Perkins,PHI,SEA,2020-11-30,2020,12,Injured Reserve,,,
Joshua Perkins,PHI,GNB,2020-12-06,2020,13,Injured Reserve,,,
Joshua Perkins,PHI,NOR,2020-12-13,2020,14,Injured Reserve,,,
Joshua Perkins,PHI,ARI,2020-12-20,2020,15,Injured Reserve,,,
Joshua Perkins,PHI,DAL,2020-12-27,2020,16,Injured Reserve,,,
Joshua Perkins,PHI,WAS,2021-01-03,2020,17,Injured Reserve,,,
