Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Isaiah Johnson,TAM,NOR,2018-12-09,2018,14,Out,Concussion,,
Isaiah Johnson,TAM,BAL,2018-12-16,2018,15,Questionable,Concussion,,
Isaiah Johnson,IND,LAC,2019-09-08,2019,1,Injured Reserve,,,
Isaiah Johnson,IND,TEN,2019-09-15,2019,2,Injured Reserve,,,
Isaiah Johnson,IND,ATL,2019-09-22,2019,3,Injured Reserve,,,
Isaiah Johnson,IND,OAK,2019-09-29,2019,4,Injured Reserve,,,
Isaiah Johnson,IND,KAN,2019-10-06,2019,5,Injured Reserve,,,
Isaiah Johnson,IND,HOU,2019-10-20,2019,7,Injured Reserve,,,
Isaiah Johnson,IND,DEN,2019-10-27,2019,8,Injured Reserve,,,
Isaiah Johnson,IND,PIT,2019-11-03,2019,9,Injured Reserve,,,
Isaiah Johnson,IND,MIA,2019-11-10,2019,10,Injured Reserve,,,
Isaiah Johnson,IND,JAX,2019-11-17,2019,11,Injured Reserve,,,
Isaiah Johnson,IND,HOU,2019-11-21,2019,12,Injured Reserve,,,
Isaiah Johnson,IND,TEN,2019-12-01,2019,13,Injured Reserve,,,
Isaiah Johnson,IND,TAM,2019-12-08,2019,14,Injured Reserve,,,
Isaiah Johnson,IND,NOR,2019-12-16,2019,15,Injured Reserve,,,
Isaiah Johnson,IND,CAR,2019-12-22,2019,16,Injured Reserve,,,
Isaiah Johnson,IND,JAX,2019-12-29,2019,17,Injured Reserve,,,
Isaiah Johnson,OAK,DEN,2019-09-09,2019,1,Injured Reserve,,,
Isaiah Johnson,OAK,KAN,2019-09-15,2019,2,Injured Reserve,,,
Isaiah Johnson,OAK,MIN,2019-09-22,2019,3,Injured Reserve,,,
Isaiah Johnson,OAK,IND,2019-09-29,2019,4,Injured Reserve,,,
Isaiah Johnson,OAK,CHI,2019-10-06,2019,5,Injured Reserve,,,
Isaiah Johnson,OAK,GNB,2019-10-20,2019,7,Injured Reserve,,,
Isaiah Johnson,OAK,HOU,2019-10-27,2019,8,Injured Reserve,,,
Isaiah Johnson,OAK,DET,2019-11-03,2019,9,Injured Reserve,,,
Isaiah Johnson,OAK,LAC,2019-11-07,2019,10,Injured Reserve,,,
Isaiah Johnson,OAK,KAN,2020-11-22,2020,11,C19,,,
Isaiah Johnson,OAK,NYJ,2020-12-06,2020,13,Questionable,Groin,,
Isaiah Johnson,OAK,IND,2020-12-13,2020,14,Questionable,Groin,,
Isaiah Johnson,OAK,LAC,2020-12-17,2020,15,C19,,,
Isaiah Johnson,OAK,MIA,2020-12-26,2020,16,C19,,,
