Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Logan Ryan,TEN,LAR,2017-12-24,2017,16,Questionable,Ankle,,
Logan Ryan,TEN,JAX,2017-12-31,2017,17,Questionable,Ankle,,
Logan Ryan,TEN,WAS,2018-12-22,2018,16,Injured Reserve,Shin,,
Logan Ryan,TEN,IND,2018-12-30,2018,17,Injured Reserve,Shin,,
