Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Darryl Roberts,NYJ,CIN,2016-09-11,2016,1,Out,foot,,
Darryl Roberts,NYJ,BUF,2016-09-15,2016,2,Doubtful,foot,,
Darryl Roberts,NYJ,CLE,2017-10-08,2017,5,Out,Hamstring,,
Darryl Roberts,NYJ,GNB,2018-12-23,2018,16,Questionable,Toe,,
Darryl Roberts,NYJ,NWE,2019-10-21,2019,7,Questionable,Ankle,,
Darryl Roberts,NYJ,NYG,2019-11-10,2019,10,Doubtful,Calf,,
Darryl Roberts,NYJ,WAS,2019-11-17,2019,11,Doubtful,Calf,,
Darryl Roberts,NYJ,OAK,2019-11-24,2019,12,Doubtful,Calf,,
Darryl Roberts,NYJ,CIN,2019-12-01,2019,13,Questionable,Calf,,
Darryl Roberts,DET,CHI,2020-09-13,2020,1,Questionable,Groin,,
Darryl Roberts,DET,GNB,2020-09-20,2020,2,Questionable,Calf,,
Darryl Roberts,DET,NOR,2020-10-04,2020,4,Questionable,Hip,,
Darryl Roberts,DET,IND,2020-11-01,2020,8,Questionable,Groin,,
Darryl Roberts,DET,MIN,2020-11-08,2020,9,Injured Reserve,,,
Darryl Roberts,DET,WAS,2020-11-15,2020,10,Injured Reserve,,,
Darryl Roberts,DET,CAR,2020-11-22,2020,11,Injured Reserve,,,
Darryl Roberts,DET,HOU,2020-11-26,2020,12,Injured Reserve,,,
Darryl Roberts,DET,CHI,2020-12-06,2020,13,Injured Reserve,,,
Darryl Roberts,DET,TEN,2020-12-20,2020,15,Out,Hip,,
Darryl Roberts,DET,TAM,2020-12-26,2020,16,Questionable,Hip,,
