Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Joe Cheek,PIT,KAN,2018-09-16,2018,2,Injured Reserve,Foot,,
Joe Cheek,PIT,TAM,2018-09-24,2018,3,Injured Reserve,Foot,,
Joe Cheek,PIT,BAL,2018-09-30,2018,4,Injured Reserve,Foot,,
Joe Cheek,PIT,ATL,2018-10-07,2018,5,Injured Reserve,Foot,,
Joe Cheek,PIT,CIN,2018-10-14,2018,6,Injured Reserve,Foot,,
Joe Cheek,PIT,CLE,2018-10-28,2018,8,Injured Reserve,Foot,,
Joe Cheek,PIT,BAL,2018-11-04,2018,9,Injured Reserve,Foot,,
Joe Cheek,PIT,CAR,2018-11-08,2018,10,Injured Reserve,Foot,,
Joe Cheek,PIT,JAX,2018-11-18,2018,11,Injured Reserve,Foot,,
Joe Cheek,PIT,DEN,2018-11-25,2018,12,Injured Reserve,Foot,,
Joe Cheek,PIT,LAC,2018-12-02,2018,13,Injured Reserve,Foot,,
Joe Cheek,PIT,OAK,2018-12-09,2018,14,Injured Reserve,Foot,,
Joe Cheek,PIT,NWE,2018-12-16,2018,15,Injured Reserve,Foot,,
Joe Cheek,PIT,NOR,2018-12-23,2018,16,Injured Reserve,Foot,,
Joe Cheek,PIT,CIN,2018-12-30,2018,17,Injured Reserve,Foot,,
