Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Dez Bryant,DAL,SFO,2016-10-02,2016,4,Questionable,knee,,
Dez Bryant,DAL,CIN,2016-10-09,2016,5,Questionable,knee,,
Dez Bryant,DAL,GNB,2016-10-16,2016,6,Questionable,knee,,
Dez Bryant,DAL,PHI,2016-10-30,2016,8,Questionable,knee,,
Dez Bryant,DAL,CLE,2016-11-06,2016,9,Questionable,"knee, back",,
Dez Bryant,DAL,PIT,2016-11-13,2016,10,Questionable,knee,,
Dez Bryant,DAL,BAL,2016-11-20,2016,11,Questionable,back,,
Dez Bryant,DAL,WAS,2016-11-24,2016,12,Questionable,back,,
Dez Bryant,DAL,TAM,2016-12-18,2016,15,Questionable,back,,
Dez Bryant,DAL,DET,2016-12-26,2016,16,Questionable,back,,
Dez Bryant,DAL,ATL,2017-11-12,2017,10,Questionable,Knee,,
Dez Bryant,NOR,CIN,2018-11-11,2018,10,Injured Reserve,Achilles,,
Dez Bryant,NOR,PHI,2018-11-18,2018,11,Injured Reserve,Achilles,,
Dez Bryant,NOR,ATL,2018-11-22,2018,12,Injured Reserve,Achilles,,
Dez Bryant,NOR,DAL,2018-11-29,2018,13,Injured Reserve,Achilles,,
Dez Bryant,NOR,TAM,2018-12-09,2018,14,Injured Reserve,Achilles,,
Dez Bryant,NOR,CAR,2018-12-17,2018,15,Injured Reserve,Achilles,,
Dez Bryant,NOR,PIT,2018-12-23,2018,16,Injured Reserve,Achilles,,
Dez Bryant,NOR,CAR,2018-12-30,2018,17,Injured Reserve,Achilles,,
Dez Bryant,BAL,CLE,2020-12-14,2020,14,C19,,,
Dez Bryant,BAL,JAX,2020-12-20,2020,15,C19,,,
Dez Bryant,BAL,NYG,2020-12-27,2020,16,Questionable,Thigh,,
