Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Kyle Peko,DEN,LAC,2017-09-11,2017,1,Questionable,Foot,,
Kyle Peko,DEN,BUF,2017-09-24,2017,3,Injured Reserve,Foot,,
Kyle Peko,DEN,OAK,2017-10-01,2017,4,Injured Reserve,Foot,,
Kyle Peko,DEN,NYG,2017-10-15,2017,6,Injured Reserve,Foot,,
Kyle Peko,DEN,LAC,2017-10-22,2017,7,Injured Reserve,Foot,,
Kyle Peko,DEN,KAN,2017-10-30,2017,8,Injured Reserve,Foot,,
Kyle Peko,DEN,PHI,2017-11-05,2017,9,Injured Reserve,Foot,,
Kyle Peko,DEN,NWE,2017-11-12,2017,10,Injured Reserve,Foot,,
Kyle Peko,DEN,CIN,2017-11-19,2017,11,Injured Reserve,Foot,,
Kyle Peko,DEN,OAK,2017-11-26,2017,12,Injured Reserve,Foot,,
Kyle Peko,DEN,DET,2019-12-22,2019,16,Questionable,Illness,,
Kyle Peko,DEN,TEN,2020-09-14,2020,1,Injured Reserve,,,
Kyle Peko,DEN,PIT,2020-09-20,2020,2,Injured Reserve,,,
Kyle Peko,DEN,TAM,2020-09-27,2020,3,Injured Reserve,,,
Kyle Peko,DEN,NYJ,2020-10-01,2020,4,Injured Reserve,,,
Kyle Peko,DEN,NWE,2020-10-18,2020,6,Injured Reserve,,,
Kyle Peko,DEN,KAN,2020-10-25,2020,7,Injured Reserve,,,
Kyle Peko,DEN,LAC,2020-11-01,2020,8,Injured Reserve,,,
Kyle Peko,DEN,ATL,2020-11-08,2020,9,Injured Reserve,,,
Kyle Peko,DEN,LVR,2020-11-15,2020,10,Injured Reserve,,,
Kyle Peko,DEN,MIA,2020-11-22,2020,11,Injured Reserve,,,
Kyle Peko,DEN,NOR,2020-11-29,2020,12,Injured Reserve,,,
Kyle Peko,DEN,KAN,2020-12-06,2020,13,Injured Reserve,,,
Kyle Peko,DEN,CAR,2020-12-13,2020,14,Injured Reserve,,,
Kyle Peko,DEN,BUF,2020-12-19,2020,15,Injured Reserve,,,
Kyle Peko,DEN,LAC,2020-12-27,2020,16,Injured Reserve,,,
Kyle Peko,DEN,LVR,2021-01-03,2020,17,Injured Reserve,,,
