Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Ronald Blair,SFO,CAR,2017-09-10,2017,1,Injured Reserve,Thumb,,
Ronald Blair,SFO,SEA,2017-09-17,2017,2,Injured Reserve,Thumb,,
Ronald Blair,SFO,LAR,2017-09-21,2017,3,Injured Reserve,Thumb,,
Ronald Blair,SFO,ARI,2017-10-01,2017,4,Injured Reserve,Thumb,,
Ronald Blair,SFO,IND,2017-10-08,2017,5,Injured Reserve,Thumb,,
Ronald Blair,SFO,WAS,2017-10-15,2017,6,Injured Reserve,Thumb,,
Ronald Blair,SFO,DAL,2017-10-22,2017,7,Injured Reserve,Thumb,,
Ronald Blair,SFO,PHI,2017-10-29,2017,8,Injured Reserve,Thumb,,
Ronald Blair,SFO,HOU,2017-12-10,2017,14,Injured Reserve,Thumb,,
Ronald Blair,SFO,TEN,2017-12-17,2017,15,Injured Reserve,Thumb,,
Ronald Blair,SFO,ARI,2019-11-17,2019,11,Injured Reserve,,,
Ronald Blair,SFO,GNB,2019-11-24,2019,12,Injured Reserve,,,
Ronald Blair,SFO,BAL,2019-12-01,2019,13,Injured Reserve,,,
Ronald Blair,SFO,NOR,2019-12-08,2019,14,Injured Reserve,,,
Ronald Blair,SFO,ATL,2019-12-15,2019,15,Injured Reserve,,,
Ronald Blair,SFO,LAR,2019-12-21,2019,16,Injured Reserve,,,
Ronald Blair,SFO,SEA,2019-12-29,2019,17,Injured Reserve,,,
Ronald Blair,SFO,ARI,2020-09-13,2020,1,Physically Unable to Perform,,,
Ronald Blair,SFO,NYJ,2020-09-20,2020,2,Physically Unable to Perform,,,
Ronald Blair,SFO,NYG,2020-09-27,2020,3,Physically Unable to Perform,,,
Ronald Blair,SFO,PHI,2020-10-04,2020,4,Physically Unable to Perform,,,
Ronald Blair,SFO,MIA,2020-10-11,2020,5,Physically Unable to Perform,,,
Ronald Blair,SFO,LAR,2020-10-18,2020,6,Physically Unable to Perform,,,
Ronald Blair,SFO,NWE,2020-10-25,2020,7,Physically Unable to Perform,,,
Ronald Blair,SFO,SEA,2020-11-01,2020,8,Physically Unable to Perform,,,
Ronald Blair,SFO,GNB,2020-11-05,2020,9,Physically Unable to Perform,,,
Ronald Blair,SFO,NOR,2020-11-15,2020,10,Physically Unable to Perform,,,
