Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
John Franklin-Myers,NYJ,PHI,2019-10-06,2019,5,Injured Reserve,,,
John Franklin-Myers,NYJ,DAL,2019-10-13,2019,6,Injured Reserve,,,
John Franklin-Myers,NYJ,NWE,2019-10-21,2019,7,Injured Reserve,,,
John Franklin-Myers,NYJ,JAX,2019-10-27,2019,8,Injured Reserve,,,
John Franklin-Myers,NYJ,MIA,2019-11-03,2019,9,Injured Reserve,,,
John Franklin-Myers,NYJ,NYG,2019-11-10,2019,10,Injured Reserve,,,
John Franklin-Myers,NYJ,WAS,2019-11-17,2019,11,Injured Reserve,,,
John Franklin-Myers,NYJ,OAK,2019-11-24,2019,12,Injured Reserve,,,
John Franklin-Myers,NYJ,CIN,2019-12-01,2019,13,Injured Reserve,,,
John Franklin-Myers,NYJ,MIA,2019-12-08,2019,14,Injured Reserve,,,
John Franklin-Myers,NYJ,BAL,2019-12-12,2019,15,Injured Reserve,,,
John Franklin-Myers,NYJ,PIT,2019-12-22,2019,16,Injured Reserve,,,
John Franklin-Myers,NYJ,BUF,2019-12-29,2019,17,Injured Reserve,,,
John Franklin-Myers,NYJ,DEN,2020-10-01,2020,4,Questionable,Knee,,
John Franklin-Myers,NYJ,ARI,2020-10-11,2020,5,Questionable,Foot,,
John Franklin-Myers,NYJ,MIA,2020-10-18,2020,6,Questionable,Foot,,
John Franklin-Myers,NYJ,NWE,2020-11-09,2020,9,Questionable,Knee,,
