Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Jermon Bushrod,MIA,CIN,2016-09-29,2016,4,Questionable,wrist,,
Jermon Bushrod,MIA,NYJ,2016-11-06,2016,9,Questionable,shoulder,,
Jermon Bushrod,MIA,SDG,2016-11-13,2016,10,Questionable,shoulder,,
Jermon Bushrod,MIA,LAR,2016-11-20,2016,11,Questionable,shoulder,,
Jermon Bushrod,MIA,BAL,2016-12-04,2016,13,Questionable,calf,,
Jermon Bushrod,MIA,NYJ,2016-12-17,2016,15,Questionable,shoulder,,
Jermon Bushrod,MIA,BUF,2016-12-24,2016,16,Questionable,shoulder,,
Jermon Bushrod,MIA,OAK,2017-11-05,2017,9,Questionable,Hand,,
Jermon Bushrod,MIA,NWE,2017-11-26,2017,12,Injured Reserve,Foot,,
Jermon Bushrod,MIA,DEN,2017-12-03,2017,13,Injured Reserve,Foot,,
Jermon Bushrod,MIA,NWE,2017-12-11,2017,14,Injured Reserve,Foot,,
Jermon Bushrod,MIA,BUF,2017-12-17,2017,15,Injured Reserve,Foot,,
Jermon Bushrod,MIA,KAN,2017-12-24,2017,16,Injured Reserve,Foot,,
Jermon Bushrod,MIA,BUF,2017-12-31,2017,17,Injured Reserve,Foot,,
Jermon Bushrod,NOR,TAM,2018-09-09,2018,1,Questionable,Not Injury Related,,
Jermon Bushrod,NOR,BAL,2018-10-21,2018,7,Questionable,Not Injury Related,,
Jermon Bushrod,NOR,PIT,2018-12-23,2018,16,Out,Hamstring,,
Jermon Bushrod,NOR,CAR,2018-12-30,2018,17,Out,Hamstring,,
