Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Chris Conte,TAM,SDG,2016-12-04,2016,13,Out,chest,,
Chris Conte,TAM,NOR,2016-12-11,2016,14,Out,chest,,
Chris Conte,TAM,DAL,2016-12-18,2016,15,Questionable,chest,,
Chris Conte,TAM,PIT,2018-09-24,2018,3,Questionable,Knee,,
Chris Conte,TAM,CHI,2018-09-30,2018,4,Injured Reserve,Knee,,
Chris Conte,TAM,ATL,2018-10-14,2018,6,Injured Reserve,Knee,,
Chris Conte,TAM,CLE,2018-10-21,2018,7,Injured Reserve,Knee,,
Chris Conte,TAM,CIN,2018-10-28,2018,8,Injured Reserve,Knee,,
Chris Conte,TAM,CAR,2018-11-04,2018,9,Injured Reserve,Knee,,
Chris Conte,TAM,WAS,2018-11-11,2018,10,Injured Reserve,Knee,,
Chris Conte,TAM,NYG,2018-11-18,2018,11,Injured Reserve,Knee,,
Chris Conte,TAM,SFO,2018-11-25,2018,12,Injured Reserve,Knee,,
Chris Conte,TAM,CAR,2018-12-02,2018,13,Injured Reserve,Knee,,
Chris Conte,TAM,NOR,2018-12-09,2018,14,Injured Reserve,Knee,,
Chris Conte,TAM,BAL,2018-12-16,2018,15,Injured Reserve,Knee,,
Chris Conte,TAM,DAL,2018-12-23,2018,16,Injured Reserve,Knee,,
Chris Conte,TAM,ATL,2018-12-30,2018,17,Injured Reserve,Knee,,
