Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Christian Kirksey,CLE,NOR,2018-09-16,2018,2,Questionable,Ankle,,
Christian Kirksey,CLE,NYJ,2018-09-20,2018,3,Doubtful,Shoulder,,
Christian Kirksey,CLE,BAL,2018-10-07,2018,5,Questionable,Illness,,
Christian Kirksey,CLE,ATL,2018-11-11,2018,10,Injured Reserve,Hamstring,,
Christian Kirksey,CLE,CIN,2018-11-25,2018,12,Injured Reserve,Hamstring,,
Christian Kirksey,CLE,HOU,2018-12-02,2018,13,Injured Reserve,Hamstring,,
Christian Kirksey,CLE,CAR,2018-12-09,2018,14,Injured Reserve,Hamstring,,
Christian Kirksey,CLE,DEN,2018-12-15,2018,15,Injured Reserve,Hamstring,,
Christian Kirksey,CLE,CIN,2018-12-23,2018,16,Injured Reserve,Hamstring,,
Christian Kirksey,CLE,BAL,2018-12-30,2018,17,Injured Reserve,Hamstring,,
Christian Kirksey,CLE,LAR,2019-09-22,2019,3,Out,Chest,,
Christian Kirksey,CLE,BAL,2019-09-29,2019,4,Injured Reserve,,,
Christian Kirksey,CLE,SFO,2019-10-07,2019,5,Injured Reserve,,,
Christian Kirksey,CLE,SEA,2019-10-13,2019,6,Injured Reserve,,,
Christian Kirksey,CLE,NWE,2019-10-27,2019,8,Injured Reserve,,,
Christian Kirksey,CLE,DEN,2019-11-03,2019,9,Injured Reserve,,,
Christian Kirksey,CLE,BUF,2019-11-10,2019,10,Injured Reserve,,,
Christian Kirksey,CLE,PIT,2019-11-14,2019,11,Injured Reserve,,,
Christian Kirksey,CLE,MIA,2019-11-24,2019,12,Injured Reserve,,,
Christian Kirksey,CLE,PIT,2019-12-01,2019,13,Injured Reserve,,,
Christian Kirksey,CLE,CIN,2019-12-08,2019,14,Injured Reserve,,,
Christian Kirksey,CLE,ARI,2019-12-15,2019,15,Injured Reserve,,,
Christian Kirksey,CLE,BAL,2019-12-22,2019,16,Injured Reserve,,,
Christian Kirksey,CLE,CIN,2019-12-29,2019,17,Injured Reserve,,,
Christian Kirksey,GNB,ATL,2020-10-05,2020,4,Out,Pectoral,,
Christian Kirksey,GNB,TAM,2020-10-18,2020,6,Injured Reserve,,,
Christian Kirksey,GNB,HOU,2020-10-25,2020,7,Injured Reserve,,,
Christian Kirksey,GNB,MIN,2020-11-01,2020,8,Injured Reserve,,,
Christian Kirksey,GNB,SFO,2020-11-05,2020,9,Injured Reserve,,,
Christian Kirksey,GNB,JAX,2020-11-15,2020,10,Injured Reserve,,,
