Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Jeremy Hill,CIN,HOU,2016-12-24,2016,16,Questionable,knee,,
Jeremy Hill,CIN,BAL,2017-01-01,2016,17,Questionable,knee,,
Jeremy Hill,CIN,TEN,2017-11-12,2017,10,Out,Ankle,,
Jeremy Hill,CIN,DEN,2017-11-19,2017,11,Injured Reserve,Ankle,,
Jeremy Hill,CIN,CLE,2017-11-26,2017,12,Injured Reserve,Ankle,,
Jeremy Hill,CIN,PIT,2017-12-04,2017,13,Injured Reserve,Ankle,,
Jeremy Hill,CIN,CHI,2017-12-10,2017,14,Injured Reserve,Ankle,,
Jeremy Hill,CIN,MIN,2017-12-17,2017,15,Injured Reserve,Ankle,,
Jeremy Hill,CIN,DET,2017-12-24,2017,16,Injured Reserve,Ankle,,
Jeremy Hill,CIN,BAL,2017-12-31,2017,17,Injured Reserve,Ankle,,
Jeremy Hill,NWE,JAX,2018-09-16,2018,2,Injured Reserve,Knee,,
Jeremy Hill,NWE,DET,2018-09-23,2018,3,Injured Reserve,Knee,,
Jeremy Hill,NWE,MIA,2018-09-30,2018,4,Injured Reserve,Knee,,
Jeremy Hill,NWE,IND,2018-10-04,2018,5,Injured Reserve,Knee,,
Jeremy Hill,NWE,KAN,2018-10-14,2018,6,Injured Reserve,Knee,,
Jeremy Hill,NWE,CHI,2018-10-21,2018,7,Injured Reserve,Knee,,
Jeremy Hill,NWE,BUF,2018-10-29,2018,8,Injured Reserve,Knee,,
Jeremy Hill,NWE,GNB,2018-11-04,2018,9,Injured Reserve,Knee,,
Jeremy Hill,NWE,TEN,2018-11-11,2018,10,Injured Reserve,Knee,,
Jeremy Hill,NWE,NYJ,2018-11-25,2018,12,Injured Reserve,Knee,,
Jeremy Hill,NWE,MIN,2018-12-02,2018,13,Injured Reserve,Knee,,
Jeremy Hill,NWE,MIA,2018-12-09,2018,14,Injured Reserve,Knee,,
Jeremy Hill,NWE,PIT,2018-12-16,2018,15,Injured Reserve,Knee,,
Jeremy Hill,NWE,BUF,2018-12-23,2018,16,Injured Reserve,Knee,,
Jeremy Hill,NWE,NYJ,2018-12-30,2018,17,Injured Reserve,Knee,,
