Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Ahmad Thomas,IND,LAC,2019-09-08,2019,1,Injured Reserve,,,
Ahmad Thomas,IND,TEN,2019-09-15,2019,2,Injured Reserve,,,
