Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Tashaun Gipson,JAX,BAL,2016-09-25,2016,3,Questionable,hamstring,,
Tashaun Gipson,JAX,HOU,2016-11-13,2016,10,Questionable,hamstring,,
Tashaun Gipson,JAX,HOU,2017-09-10,2017,1,Questionable,Ankle,,
Tashaun Gipson,JAX,NYJ,2017-10-01,2017,4,Questionable,Knee,,
Tashaun Gipson,JAX,IND,2017-10-22,2017,7,Questionable,Neck,,
Tashaun Gipson,JAX,IND,2018-12-02,2018,13,Questionable,Ankle,,
Tashaun Gipson,HOU,ATL,2019-10-06,2019,5,Questionable,Wrist,,
Tashaun Gipson,HOU,IND,2019-10-20,2019,7,Questionable,Hip,,
Tashaun Gipson,HOU,OAK,2019-10-27,2019,8,Questionable,Back,,
Tashaun Gipson,HOU,JAX,2019-11-03,2019,9,Out,Back,,
Tashaun Gipson,HOU,BAL,2019-11-17,2019,11,Questionable,Back,,
Tashaun Gipson,HOU,IND,2019-11-21,2019,12,Questionable,Back,,
Tashaun Gipson,CHI,GNB,2021-01-03,2020,17,Questionable,Neck,,
