Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Christian Covington,HOU,KAN,2016-09-18,2016,2,Questionable,groin,,
Christian Covington,HOU,IND,2017-11-05,2017,9,Injured Reserve,Bicep,,
Christian Covington,HOU,LAR,2017-11-12,2017,10,Injured Reserve,Bicep,,
Christian Covington,HOU,ARI,2017-11-19,2017,11,Injured Reserve,Bicep,,
Christian Covington,HOU,BAL,2017-11-27,2017,12,Injured Reserve,Bicep,,
Christian Covington,HOU,TEN,2017-12-03,2017,13,Injured Reserve,Bicep,,
Christian Covington,HOU,SFO,2017-12-10,2017,14,Injured Reserve,Bicep,,
Christian Covington,HOU,JAX,2017-12-17,2017,15,Injured Reserve,Bicep,,
Christian Covington,HOU,PIT,2017-12-25,2017,16,Injured Reserve,Bicep,,
Christian Covington,HOU,IND,2017-12-31,2017,17,Injured Reserve,Bicep,,
Christian Covington,HOU,TEN,2018-09-16,2018,2,Questionable,Thigh,,
Christian Covington,CIN,MIA,2020-12-06,2020,13,Questionable,Illness,,
