Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Matt Milano,BUF,DET,2018-12-16,2018,15,Injured Reserve,Shin,,
Matt Milano,BUF,NWE,2018-12-23,2018,16,Injured Reserve,Shin,,
Matt Milano,BUF,MIA,2018-12-30,2018,17,Injured Reserve,Shin,,
Matt Milano,BUF,MIA,2019-10-20,2019,7,Questionable,Hamstring,,
Matt Milano,BUF,PHI,2019-10-27,2019,8,Questionable,Hamstring,,
Matt Milano,BUF,MIA,2020-09-20,2020,2,Out,Hamstring,,
Matt Milano,BUF,LAR,2020-09-27,2020,3,Questionable,Hamstring,,
Matt Milano,BUF,TEN,2020-10-13,2020,5,Out,Pectoral,,
Matt Milano,BUF,KAN,2020-10-19,2020,6,Questionable,Pectoral,,
Matt Milano,BUF,NYJ,2020-10-25,2020,7,Questionable,Pectoral,,
Matt Milano,BUF,NWE,2020-11-01,2020,8,Questionable,Pectoral,,
Matt Milano,BUF,SEA,2020-11-08,2020,9,Injured Reserve,,,
Matt Milano,BUF,ARI,2020-11-15,2020,10,Injured Reserve,,,
Matt Milano,BUF,LAC,2020-11-29,2020,12,Injured Reserve,,,
Matt Milano,BUF,SFO,2020-12-07,2020,13,Injured Reserve,,,
