Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Marcus Davenport,NOR,NYG,2018-09-30,2018,4,Questionable,Hip,,
Marcus Davenport,NOR,LAR,2018-11-04,2018,9,Out,Toe,,
Marcus Davenport,NOR,CIN,2018-11-11,2018,10,Out,Toe,,
Marcus Davenport,NOR,PHI,2018-11-18,2018,11,Out,Toe,,
Marcus Davenport,NOR,ATL,2018-11-22,2018,12,Questionable,Toe,,
Marcus Davenport,NOR,IND,2019-12-16,2019,15,Injured Reserve,,,
Marcus Davenport,NOR,TEN,2019-12-22,2019,16,Injured Reserve,,,
Marcus Davenport,NOR,CAR,2019-12-29,2019,17,Injured Reserve,,,
Marcus Davenport,NOR,TAM,2020-09-13,2020,1,Out,Elbow,,
Marcus Davenport,NOR,LVR,2020-09-21,2020,2,Out,Elbow,,
Marcus Davenport,NOR,GNB,2020-09-27,2020,3,Questionable,Elbow,,
Marcus Davenport,NOR,DET,2020-10-04,2020,4,Out,Elbow,,
Marcus Davenport,NOR,LAC,2020-10-12,2020,5,Questionable,Toe,,
Marcus Davenport,NOR,ATL,2020-12-06,2020,13,Out,Concussion,,
