Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Mike Morgan,SEA,NYJ,2016-10-02,2016,4,Questionable,Hip,,
Mike Morgan,SEA,ATL,2016-10-16,2016,6,Injured Reserve,Hip,,
Mike Morgan,SEA,ARI,2016-10-23,2016,7,Injured Reserve,Hip,,
Mike Morgan,SEA,NOR,2016-10-30,2016,8,Injured Reserve,Hip,,
Mike Morgan,SEA,BUF,2016-11-07,2016,9,Injured Reserve,Hip,,
Mike Morgan,SEA,NWE,2016-11-13,2016,10,Injured Reserve,Hip,,
Mike Morgan,SEA,PHI,2016-11-20,2016,11,Injured Reserve,Hip,,
Mike Morgan,SEA,TAM,2016-11-27,2016,12,Injured Reserve,Hip,,
Mike Morgan,SEA,GNB,2016-12-11,2016,14,Questionable,Hip,,
