Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Ahkello Witherspoon,SFO,CHI,2018-12-23,2018,16,Injured Reserve,Knee,,
Ahkello Witherspoon,SFO,LAR,2018-12-30,2018,17,Injured Reserve,Knee,,
Ahkello Witherspoon,SFO,CLE,2019-10-07,2019,5,Out,Foot,,
Ahkello Witherspoon,SFO,LAR,2019-10-13,2019,6,Out,Foot,,
Ahkello Witherspoon,SFO,WAS,2019-10-20,2019,7,Out,Foot,,
Ahkello Witherspoon,SFO,CAR,2019-10-27,2019,8,Out,Foot,,
Ahkello Witherspoon,SFO,ARI,2019-10-31,2019,9,Out,Foot,,
Ahkello Witherspoon,SFO,SEA,2019-11-11,2019,10,Questionable,Foot,,
Ahkello Witherspoon,SFO,ARI,2019-11-17,2019,11,Questionable,Foot,,
Ahkello Witherspoon,SFO,NYG,2020-09-27,2020,3,Questionable,Hamstring,,
Ahkello Witherspoon,SFO,PHI,2020-10-04,2020,4,Out,Hamstring,,
Ahkello Witherspoon,SFO,MIA,2020-10-11,2020,5,Questionable,Hamstring,,
