Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Jason Vander Laan,NOR,SFO,2019-12-08,2019,14,Out,Head,,
Jason Vander Laan,NOR,IND,2019-12-16,2019,15,Injured Reserve,,,
Jason Vander Laan,NOR,TEN,2019-12-22,2019,16,Injured Reserve,,,
Jason Vander Laan,NOR,CAR,2019-12-29,2019,17,Injured Reserve,,,
Jason Vander Laan,NOR,TAM,2020-09-13,2020,1,Injured Reserve,,,
Jason Vander Laan,NOR,LVR,2020-09-21,2020,2,Injured Reserve,,,
Jason Vander Laan,NOR,GNB,2020-09-27,2020,3,Injured Reserve,,,
Jason Vander Laan,NOR,DET,2020-10-04,2020,4,Injured Reserve,,,
Jason Vander Laan,NOR,LAC,2020-10-12,2020,5,Injured Reserve,,,
Jason Vander Laan,NOR,CAR,2020-10-25,2020,7,Injured Reserve,,,
Jason Vander Laan,NOR,CHI,2020-11-01,2020,8,Injured Reserve,,,
Jason Vander Laan,NOR,TAM,2020-11-08,2020,9,Injured Reserve,,,
Jason Vander Laan,NOR,SFO,2020-11-15,2020,10,Injured Reserve,,,
Jason Vander Laan,NOR,ATL,2020-11-22,2020,11,Injured Reserve,,,
Jason Vander Laan,NOR,DEN,2020-11-29,2020,12,Injured Reserve,,,
Jason Vander Laan,NOR,ATL,2020-12-06,2020,13,Injured Reserve,,,
