Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Scott Crichton,MIN,TEN,2016-09-11,2016,1,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,GNB,2016-09-18,2016,2,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,CAR,2016-09-25,2016,3,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,NYG,2016-10-03,2016,4,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,HOU,2016-10-09,2016,5,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,PHI,2016-10-23,2016,7,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,CHI,2016-10-31,2016,8,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,DET,2016-11-06,2016,9,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,WAS,2016-11-13,2016,10,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,ARI,2016-11-20,2016,11,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,DET,2016-11-24,2016,12,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,DAL,2016-12-01,2016,13,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,JAX,2016-12-11,2016,14,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,IND,2016-12-18,2016,15,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,GNB,2016-12-24,2016,16,Injured Reserve,Undisclosed,,
Scott Crichton,MIN,CHI,2017-01-01,2016,17,Injured Reserve,Undisclosed,,
