Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Aziz Shittu,PHI,WAS,2017-09-10,2017,1,Injured Reserve,Knee,,
Aziz Shittu,PHI,KAN,2017-09-17,2017,2,Injured Reserve,Knee,,
Aziz Shittu,PHI,NYG,2017-09-24,2017,3,Injured Reserve,Knee,,
Aziz Shittu,PHI,LAC,2017-10-01,2017,4,Injured Reserve,Knee,,
Aziz Shittu,PHI,ARI,2017-10-08,2017,5,Injured Reserve,Knee,,
Aziz Shittu,PHI,CAR,2017-10-12,2017,6,Injured Reserve,Knee,,
Aziz Shittu,PHI,WAS,2017-10-23,2017,7,Injured Reserve,Knee,,
Aziz Shittu,PHI,SFO,2017-10-29,2017,8,Injured Reserve,Knee,,
Aziz Shittu,PHI,DEN,2017-11-05,2017,9,Injured Reserve,Knee,,
Aziz Shittu,PHI,DAL,2017-11-19,2017,11,Injured Reserve,Knee,,
Aziz Shittu,PHI,CHI,2017-11-26,2017,12,Injured Reserve,Knee,,
Aziz Shittu,PHI,SEA,2017-12-03,2017,13,Injured Reserve,Knee,,
Aziz Shittu,PHI,LAR,2017-12-10,2017,14,Injured Reserve,Knee,,
Aziz Shittu,PHI,NYG,2017-12-17,2017,15,Injured Reserve,Knee,,
Aziz Shittu,PHI,OAK,2017-12-25,2017,16,Injured Reserve,Knee,,
Aziz Shittu,PHI,DAL,2017-12-31,2017,17,Injured Reserve,Knee,,
Aziz Shittu,PHI,WAS,2019-09-08,2019,1,Injured Reserve,,,
Aziz Shittu,PHI,ATL,2019-09-15,2019,2,Injured Reserve,,,
Aziz Shittu,PHI,DET,2019-09-22,2019,3,Injured Reserve,,,
Aziz Shittu,PHI,GNB,2019-09-26,2019,4,Injured Reserve,,,
Aziz Shittu,PHI,NYJ,2019-10-06,2019,5,Injured Reserve,,,
