Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Antony Auclair,TAM,ARI,2019-11-10,2019,10,Injured Reserve,,,
Antony Auclair,TAM,NOR,2019-11-17,2019,11,Injured Reserve,,,
Antony Auclair,TAM,ATL,2019-11-24,2019,12,Injured Reserve,,,
Antony Auclair,TAM,JAX,2019-12-01,2019,13,Injured Reserve,,,
Antony Auclair,TAM,IND,2019-12-08,2019,14,Injured Reserve,,,
Antony Auclair,TAM,DET,2019-12-15,2019,15,Injured Reserve,,,
Antony Auclair,TAM,HOU,2019-12-21,2019,16,Injured Reserve,,,
Antony Auclair,TAM,ATL,2019-12-29,2019,17,Injured Reserve,,,
Antony Auclair,TAM,CAR,2020-09-20,2020,2,Out,Calf,,
Antony Auclair,TAM,DEN,2020-09-27,2020,3,Injured Reserve,,,
Antony Auclair,TAM,LAC,2020-10-04,2020,4,Injured Reserve,,,
Antony Auclair,TAM,CHI,2020-10-08,2020,5,Injured Reserve,,,
Antony Auclair,TAM,GNB,2020-10-18,2020,6,Injured Reserve,,,
Antony Auclair,TAM,LVR,2020-10-25,2020,7,Injured Reserve,,,
Antony Auclair,TAM,NYG,2020-11-02,2020,8,Injured Reserve,,,
