Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Andy Gallik,TEN,DET,2016-09-18,2016,2,Injured Reserve,Knee,,
Andy Gallik,TEN,OAK,2016-09-25,2016,3,Injured Reserve,Knee,,
Andy Gallik,TEN,HOU,2016-10-02,2016,4,Injured Reserve,Knee,,
Andy Gallik,TEN,MIA,2016-10-09,2016,5,Injured Reserve,Knee,,
Andy Gallik,TEN,CLE,2016-10-16,2016,6,Injured Reserve,Knee,,
Andy Gallik,TEN,IND,2016-10-23,2016,7,Injured Reserve,Knee,,
Andy Gallik,TEN,JAX,2016-10-27,2016,8,Injured Reserve,Knee,,
Andy Gallik,TEN,SDG,2016-11-06,2016,9,Injured Reserve,Knee,,
Andy Gallik,TEN,GNB,2016-11-13,2016,10,Injured Reserve,Knee,,
Andy Gallik,TEN,IND,2016-11-20,2016,11,Injured Reserve,Knee,,
Andy Gallik,TEN,CHI,2016-11-27,2016,12,Injured Reserve,Knee,,
Andy Gallik,TEN,DEN,2016-12-11,2016,14,Injured Reserve,Knee,,
Andy Gallik,TEN,KAN,2016-12-18,2016,15,Injured Reserve,Knee,,
Andy Gallik,TEN,JAX,2016-12-24,2016,16,Injured Reserve,Knee,,
Andy Gallik,TEN,HOU,2017-01-01,2016,17,Injured Reserve,Knee,,
