Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Eric Tomlinson,NYJ,OAK,2017-09-17,2017,2,Out,Elbow,,
Eric Tomlinson,NYJ,MIA,2017-09-24,2017,3,Out,Elbow,,
Eric Tomlinson,NYJ,NWE,2018-12-30,2018,17,Injured Reserve,Undisclosed,,
