Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Robert Turbin,IND,CHI,2016-10-09,2016,5,Questionable,"wrist, shoulder",,
Robert Turbin,IND,JAX,2017-10-22,2017,7,Out,Elbow,,
Robert Turbin,IND,CIN,2017-10-29,2017,8,Injured Reserve,Arm,,
Robert Turbin,IND,HOU,2017-11-05,2017,9,Injured Reserve,Arm,,
Robert Turbin,IND,PIT,2017-11-12,2017,10,Injured Reserve,Arm,,
Robert Turbin,IND,TEN,2017-11-26,2017,12,Injured Reserve,Arm,,
Robert Turbin,IND,JAX,2017-12-03,2017,13,Injured Reserve,Arm,,
Robert Turbin,IND,BUF,2017-12-10,2017,14,Injured Reserve,Arm,,
Robert Turbin,IND,DEN,2017-12-14,2017,15,Injured Reserve,Arm,,
Robert Turbin,IND,BAL,2017-12-23,2017,16,Injured Reserve,Arm,,
Robert Turbin,IND,HOU,2017-12-31,2017,17,Injured Reserve,Arm,,
Robert Turbin,IND,BUF,2018-10-21,2018,7,Out,Shoulder,,
Robert Turbin,IND,OAK,2018-10-28,2018,8,Out,Shoulder,,
