Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Trent Cole,IND,DEN,2016-09-18,2016,2,Doubtful,back,,
Trent Cole,IND,SDG,2016-09-25,2016,3,Questionable,back,,
Trent Cole,IND,JAX,2016-10-02,2016,4,Injured Reserve,Back,,
Trent Cole,IND,CHI,2016-10-09,2016,5,Injured Reserve,Back,,
Trent Cole,IND,HOU,2016-10-16,2016,6,Injured Reserve,Back,,
Trent Cole,IND,TEN,2016-10-23,2016,7,Injured Reserve,Back,,
Trent Cole,IND,KAN,2016-10-30,2016,8,Injured Reserve,Back,,
Trent Cole,IND,GNB,2016-11-06,2016,9,Injured Reserve,Back,,
Trent Cole,IND,TEN,2016-11-20,2016,11,Injured Reserve,Back,,
Trent Cole,IND,PIT,2016-11-24,2016,12,Injured Reserve,Back,,
