Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Travin Howard,LAR,DAL,2020-09-13,2020,1,Injured Reserve,,,
Travin Howard,LAR,PHI,2020-09-20,2020,2,Injured Reserve,,,
Travin Howard,LAR,BUF,2020-09-27,2020,3,Injured Reserve,,,
Travin Howard,LAR,NYG,2020-10-04,2020,4,Injured Reserve,,,
Travin Howard,LAR,WAS,2020-10-11,2020,5,Injured Reserve,,,
Travin Howard,LAR,SFO,2020-10-18,2020,6,Injured Reserve,,,
Travin Howard,LAR,CHI,2020-10-26,2020,7,Injured Reserve,,,
Travin Howard,LAR,MIA,2020-11-01,2020,8,Injured Reserve,,,
Travin Howard,LAR,SEA,2020-11-15,2020,10,Injured Reserve,,,
Travin Howard,LAR,TAM,2020-11-23,2020,11,Injured Reserve,,,
Travin Howard,LAR,SFO,2020-11-29,2020,12,Injured Reserve,,,
Travin Howard,LAR,ARI,2020-12-06,2020,13,Injured Reserve,,,
Travin Howard,LAR,NWE,2020-12-10,2020,14,Injured Reserve,,,
Travin Howard,LAR,NYJ,2020-12-20,2020,15,Injured Reserve,,,
Travin Howard,LAR,SEA,2020-12-27,2020,16,Injured Reserve,,,
Travin Howard,LAR,ARI,2021-01-03,2020,17,Injured Reserve,,,
