Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Jojo Natson,LAR,PIT,2019-11-10,2019,10,Questionable,Illness,,
Jojo Natson,LAR,SEA,2019-12-08,2019,14,Injured Reserve,,,
Jojo Natson,LAR,DAL,2019-12-15,2019,15,Injured Reserve,,,
Jojo Natson,LAR,SFO,2019-12-21,2019,16,Injured Reserve,,,
Jojo Natson,LAR,ARI,2019-12-29,2019,17,Injured Reserve,,,
Jojo Natson,CLE,DAL,2020-10-04,2020,4,Injured Reserve,,,
Jojo Natson,CLE,IND,2020-10-11,2020,5,Injured Reserve,,,
Jojo Natson,CLE,PIT,2020-10-18,2020,6,Injured Reserve,,,
Jojo Natson,CLE,CIN,2020-10-25,2020,7,Injured Reserve,,,
Jojo Natson,CLE,LVR,2020-11-01,2020,8,Injured Reserve,,,
Jojo Natson,CLE,HOU,2020-11-15,2020,10,Injured Reserve,,,
Jojo Natson,CLE,PHI,2020-11-22,2020,11,Injured Reserve,,,
Jojo Natson,CLE,JAX,2020-11-29,2020,12,Injured Reserve,,,
Jojo Natson,CLE,TEN,2020-12-06,2020,13,Injured Reserve,,,
Jojo Natson,CLE,BAL,2020-12-14,2020,14,Injured Reserve,,,
Jojo Natson,CLE,NYG,2020-12-20,2020,15,Injured Reserve,,,
Jojo Natson,CLE,NYJ,2020-12-27,2020,16,Injured Reserve,,,
Jojo Natson,CLE,PIT,2021-01-03,2020,17,Injured Reserve,,,
