Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Tavon Young,BAL,PIT,2016-11-06,2016,9,Questionable,concussion,,
Tavon Young,BAL,CIN,2017-09-10,2017,1,Injured Reserve,Knee,,
Tavon Young,BAL,CLE,2017-09-17,2017,2,Injured Reserve,Knee,,
Tavon Young,BAL,JAX,2017-09-24,2017,3,Injured Reserve,Knee,,
Tavon Young,BAL,PIT,2017-10-01,2017,4,Injured Reserve,Knee,,
Tavon Young,BAL,OAK,2017-10-08,2017,5,Injured Reserve,Knee,,
Tavon Young,BAL,CHI,2017-10-15,2017,6,Injured Reserve,Knee,,
Tavon Young,BAL,MIN,2017-10-22,2017,7,Injured Reserve,Knee,,
Tavon Young,BAL,MIA,2017-10-26,2017,8,Injured Reserve,Knee,,
Tavon Young,BAL,TEN,2017-11-05,2017,9,Injured Reserve,Knee,,
Tavon Young,BAL,GNB,2017-11-19,2017,11,Injured Reserve,Knee,,
Tavon Young,BAL,HOU,2017-11-27,2017,12,Injured Reserve,Knee,,
Tavon Young,BAL,DET,2017-12-03,2017,13,Injured Reserve,Knee,,
Tavon Young,BAL,PIT,2017-12-10,2017,14,Injured Reserve,Knee,,
Tavon Young,BAL,CLE,2017-12-17,2017,15,Injured Reserve,Knee,,
Tavon Young,BAL,IND,2017-12-23,2017,16,Injured Reserve,Knee,,
Tavon Young,BAL,CIN,2017-12-31,2017,17,Injured Reserve,Knee,,
Tavon Young,BAL,TEN,2018-10-14,2018,6,Questionable,Hip,,
Tavon Young,BAL,CIN,2018-11-18,2018,11,Questionable,Ankle,,
Tavon Young,BAL,OAK,2018-11-25,2018,12,Questionable,Groin,,
Tavon Young,BAL,ATL,2018-12-02,2018,13,Questionable,Groin,,
Tavon Young,BAL,KAN,2018-12-09,2018,14,Questionable,Groin,,
Tavon Young,BAL,TAM,2018-12-16,2018,15,Questionable,Groin,,
Tavon Young,BAL,CLE,2018-12-30,2018,17,Questionable,Groin,,
Tavon Young,BAL,MIA,2019-09-08,2019,1,Injured Reserve,,,
Tavon Young,BAL,ARI,2019-09-15,2019,2,Injured Reserve,,,
Tavon Young,BAL,KAN,2019-09-22,2019,3,Injured Reserve,,,
Tavon Young,BAL,CLE,2019-09-29,2019,4,Injured Reserve,,,
Tavon Young,BAL,PIT,2019-10-06,2019,5,Injured Reserve,,,
Tavon Young,BAL,CIN,2019-10-13,2019,6,Injured Reserve,,,
Tavon Young,BAL,SEA,2019-10-20,2019,7,Injured Reserve,,,
Tavon Young,BAL,NWE,2019-11-03,2019,9,Injured Reserve,,,
Tavon Young,BAL,CIN,2019-11-10,2019,10,Injured Reserve,,,
Tavon Young,BAL,HOU,2019-11-17,2019,11,Injured Reserve,,,
Tavon Young,BAL,LAR,2019-11-25,2019,12,Injured Reserve,,,
Tavon Young,BAL,SFO,2019-12-01,2019,13,Injured Reserve,,,
Tavon Young,BAL,BUF,2019-12-08,2019,14,Injured Reserve,,,
Tavon Young,BAL,NYJ,2019-12-12,2019,15,Injured Reserve,,,
Tavon Young,BAL,CLE,2019-12-22,2019,16,Injured Reserve,,,
Tavon Young,BAL,PIT,2019-12-29,2019,17,Injured Reserve,,,
Tavon Young,BAL,KAN,2020-09-28,2020,3,Out,Knee,,
Tavon Young,BAL,PIT,2020-11-01,2020,8,Injured Reserve,,,
