Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Aqib Talib,DEN,SDG,2016-10-30,2016,8,Questionable,lower back,,
Aqib Talib,LAR,MIN,2018-09-27,2018,4,Injured Reserve,Ankle,,
Aqib Talib,LAR,SEA,2018-10-07,2018,5,Injured Reserve,Ankle,,
Aqib Talib,LAR,DEN,2018-10-14,2018,6,Injured Reserve,Ankle,,
Aqib Talib,LAR,SFO,2018-10-21,2018,7,Injured Reserve,Ankle,,
Aqib Talib,LAR,GNB,2018-10-28,2018,8,Injured Reserve,Ankle,,
Aqib Talib,LAR,NOR,2018-11-04,2018,9,Injured Reserve,Ankle,,
Aqib Talib,LAR,SEA,2018-11-11,2018,10,Injured Reserve,Ankle,,
Aqib Talib,LAR,KAN,2018-11-19,2018,11,Injured Reserve,Ankle,,
Aqib Talib,LAR,SFO,2019-10-13,2019,6,Out,Ribs,,
Aqib Talib,LAR,ATL,2019-10-20,2019,7,Injured Reserve,,,
Aqib Talib,LAR,CIN,2019-10-27,2019,8,Injured Reserve,,,
Aqib Talib,LAR,PIT,2019-11-10,2019,10,Injured Reserve,,,
Aqib Talib,MIA,NYJ,2019-11-03,2019,9,Injured Reserve,,,
Aqib Talib,MIA,IND,2019-11-10,2019,10,Injured Reserve,,,
Aqib Talib,MIA,BUF,2019-11-17,2019,11,Injured Reserve,,,
Aqib Talib,MIA,CLE,2019-11-24,2019,12,Injured Reserve,,,
Aqib Talib,MIA,PHI,2019-12-01,2019,13,Injured Reserve,,,
Aqib Talib,MIA,NYJ,2019-12-08,2019,14,Injured Reserve,,,
Aqib Talib,MIA,NYG,2019-12-15,2019,15,Injured Reserve,,,
Aqib Talib,MIA,CIN,2019-12-22,2019,16,Injured Reserve,,,
Aqib Talib,MIA,NWE,2019-12-29,2019,17,Injured Reserve,,,
