Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Stephen Gostkowski,NWE,WAS,2019-10-06,2019,5,Injured Reserve,,,
Stephen Gostkowski,NWE,NYG,2019-10-10,2019,6,Injured Reserve,,,
Stephen Gostkowski,NWE,NYJ,2019-10-21,2019,7,Injured Reserve,,,
Stephen Gostkowski,NWE,CLE,2019-10-27,2019,8,Injured Reserve,,,
Stephen Gostkowski,NWE,BAL,2019-11-03,2019,9,Injured Reserve,,,
Stephen Gostkowski,NWE,PHI,2019-11-17,2019,11,Injured Reserve,,,
Stephen Gostkowski,NWE,DAL,2019-11-24,2019,12,Injured Reserve,,,
Stephen Gostkowski,NWE,HOU,2019-12-01,2019,13,Injured Reserve,,,
Stephen Gostkowski,NWE,KAN,2019-12-08,2019,14,Injured Reserve,,,
Stephen Gostkowski,NWE,CIN,2019-12-15,2019,15,Injured Reserve,,,
Stephen Gostkowski,NWE,BUF,2019-12-21,2019,16,Injured Reserve,,,
Stephen Gostkowski,NWE,MIA,2019-12-29,2019,17,Injured Reserve,,,
Stephen Gostkowski,TEN,HOU,2021-01-03,2020,17,C19,,,
