Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Brent Grimes,TAM,CAR,2016-10-10,2016,5,Questionable,hamstring,,
Brent Grimes,TAM,SEA,2016-11-27,2016,12,Questionable,quadriceps,,
Brent Grimes,TAM,MIN,2017-09-24,2017,3,Questionable,Shoulder,,
Brent Grimes,TAM,NYG,2017-10-01,2017,4,Questionable,Shoulder,,
Brent Grimes,TAM,CAR,2017-10-29,2017,8,Out,Shoulder,,
Brent Grimes,TAM,NOR,2017-11-05,2017,9,Out,Shoulder,,
Brent Grimes,TAM,NYJ,2017-11-12,2017,10,Questionable,Shoulder,,
Brent Grimes,TAM,NOR,2018-09-09,2018,1,Doubtful,Groin,,
Brent Grimes,TAM,PHI,2018-09-16,2018,2,Out,Groin,,
Brent Grimes,TAM,PIT,2018-09-24,2018,3,Questionable,Groin,,
Brent Grimes,TAM,CAR,2018-12-02,2018,13,Questionable,Knee,,
Brent Grimes,TAM,NOR,2018-12-09,2018,14,Questionable,Knee,,
