Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Cyrus Jones,NWE,NYJ,2016-11-27,2016,12,Questionable,illness,,
Cyrus Jones,NWE,MIA,2017-01-01,2016,17,Out,knee,,
Cyrus Jones,NWE,KAN,2017-09-07,2017,1,Injured Reserve,Knee,,
Cyrus Jones,NWE,NOR,2017-09-17,2017,2,Injured Reserve,Knee,,
Cyrus Jones,NWE,HOU,2017-09-24,2017,3,Injured Reserve,Knee,,
Cyrus Jones,NWE,CAR,2017-10-01,2017,4,Injured Reserve,Knee,,
Cyrus Jones,NWE,TAM,2017-10-05,2017,5,Injured Reserve,Knee,,
Cyrus Jones,NWE,NYJ,2017-10-15,2017,6,Injured Reserve,Knee,,
Cyrus Jones,NWE,ATL,2017-10-22,2017,7,Injured Reserve,Knee,,
Cyrus Jones,NWE,LAC,2017-10-29,2017,8,Injured Reserve,Knee,,
Cyrus Jones,NWE,DEN,2017-11-12,2017,10,Injured Reserve,Knee,,
Cyrus Jones,NWE,OAK,2017-11-19,2017,11,Injured Reserve,Knee,,
Cyrus Jones,NWE,MIA,2017-11-26,2017,12,Injured Reserve,Knee,,
Cyrus Jones,NWE,BUF,2017-12-03,2017,13,Injured Reserve,Knee,,
Cyrus Jones,NWE,MIA,2017-12-11,2017,14,Injured Reserve,Knee,,
Cyrus Jones,NWE,PIT,2017-12-17,2017,15,Injured Reserve,Knee,,
Cyrus Jones,NWE,BUF,2017-12-24,2017,16,Injured Reserve,Knee,,
Cyrus Jones,NWE,NYJ,2017-12-31,2017,17,Injured Reserve,Knee,,
Cyrus Jones,NWE,HOU,2018-09-09,2018,1,Injured Reserve,Knee,,
Cyrus Jones,NWE,JAX,2018-09-16,2018,2,Injured Reserve,Knee,,
Cyrus Jones,NWE,IND,2018-10-04,2018,5,Injured Reserve,Knee,,
Cyrus Jones,NWE,BUF,2018-10-29,2018,8,Injured Reserve,Knee,,
Cyrus Jones,NWE,TEN,2018-11-11,2018,10,Injured Reserve,Knee,,
Cyrus Jones,NWE,BUF,2018-12-23,2018,16,Injured Reserve,Knee,,
Cyrus Jones,BAL,MIA,2019-09-08,2019,1,Questionable,Finger,,
Cyrus Jones,BAL,PIT,2019-10-06,2019,5,Questionable,Foot,,
Cyrus Jones,DEN,BUF,2019-11-24,2019,12,Out,Illness,,
Cyrus Jones,DEN,LAC,2019-12-01,2019,13,Injured Reserve,,,
Cyrus Jones,DEN,HOU,2019-12-08,2019,14,Injured Reserve,,,
Cyrus Jones,DEN,KAN,2019-12-15,2019,15,Injured Reserve,,,
Cyrus Jones,DEN,DET,2019-12-22,2019,16,Injured Reserve,,,
Cyrus Jones,DEN,OAK,2019-12-29,2019,17,Injured Reserve,,,
