Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Jake Kumerow,CIN,BAL,2017-09-10,2017,1,Injured Reserve,Leg,,
Jake Kumerow,CIN,HOU,2017-09-14,2017,2,Injured Reserve,Leg,,
Jake Kumerow,CIN,GNB,2017-09-24,2017,3,Injured Reserve,Leg,,
Jake Kumerow,CIN,CLE,2017-10-01,2017,4,Injured Reserve,Leg,,
Jake Kumerow,CIN,BUF,2017-10-08,2017,5,Injured Reserve,Leg,,
Jake Kumerow,CIN,PIT,2017-10-22,2017,7,Injured Reserve,Leg,,
Jake Kumerow,CIN,IND,2017-10-29,2017,8,Injured Reserve,Leg,,
Jake Kumerow,CIN,JAX,2017-11-05,2017,9,Injured Reserve,Leg,,
Jake Kumerow,CIN,TEN,2017-11-12,2017,10,Injured Reserve,Leg,,
Jake Kumerow,CIN,DEN,2017-11-19,2017,11,Injured Reserve,Leg,,
Jake Kumerow,CIN,CLE,2017-11-26,2017,12,Injured Reserve,Leg,,
Jake Kumerow,CIN,PIT,2017-12-04,2017,13,Injured Reserve,Leg,,
Jake Kumerow,CIN,CHI,2017-12-10,2017,14,Injured Reserve,Leg,,
Jake Kumerow,CIN,MIN,2017-12-17,2017,15,Injured Reserve,Leg,,
Jake Kumerow,CIN,DET,2017-12-24,2017,16,Injured Reserve,Leg,,
Jake Kumerow,CIN,BAL,2017-12-31,2017,17,Injured Reserve,Leg,,
Jake Kumerow,GNB,CHI,2018-09-09,2018,1,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,MIN,2018-09-16,2018,2,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,WAS,2018-09-23,2018,3,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,BUF,2018-09-30,2018,4,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,DET,2018-10-07,2018,5,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,SFO,2018-10-15,2018,6,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,LAR,2018-10-28,2018,8,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,NWE,2018-11-04,2018,9,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,MIA,2018-11-11,2018,10,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,SEA,2018-11-15,2018,11,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,MIN,2018-11-25,2018,12,Injured Reserve,Shoulder,,
Jake Kumerow,GNB,NYJ,2018-12-23,2018,16,Questionable,Hand,,
Jake Kumerow,GNB,DEN,2019-09-22,2019,3,Questionable,Shoulder,,
Jake Kumerow,GNB,PHI,2019-09-26,2019,4,Questionable,Shoulder,,
Jake Kumerow,GNB,DET,2019-12-29,2019,17,Questionable,Illness,,
