Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Brandon Marshall,DEN,SDG,2016-10-30,2016,8,Questionable,hamstring,,
Brandon Marshall,DEN,TEN,2016-12-11,2016,14,Out,hamstring,,
Brandon Marshall,DEN,NWE,2016-12-18,2016,15,Out,hamstring,,
Brandon Marshall,DEN,KAN,2016-12-25,2016,16,Out,hamstring,,
Brandon Marshall,DEN,OAK,2017-01-01,2016,17,Questionable,hamstring,,
Brandon Marshall,NYG,DEN,2017-10-15,2017,6,Injured Reserve,Ankle,,
Brandon Marshall,NYG,SEA,2017-10-22,2017,7,Injured Reserve,Ankle,,
Brandon Marshall,NYG,LAR,2017-11-05,2017,9,Injured Reserve,Ankle,,
Brandon Marshall,NYG,SFO,2017-11-12,2017,10,Injured Reserve,Ankle,,
Brandon Marshall,NYG,KAN,2017-11-19,2017,11,Injured Reserve,Ankle,,
Brandon Marshall,NYG,WAS,2017-11-23,2017,12,Injured Reserve,Ankle,,
Brandon Marshall,NYG,OAK,2017-12-03,2017,13,Injured Reserve,Ankle,,
Brandon Marshall,NYG,DAL,2017-12-10,2017,14,Injured Reserve,Ankle,,
Brandon Marshall,NYG,PHI,2017-12-17,2017,15,Injured Reserve,Ankle,,
Brandon Marshall,NYG,ARI,2017-12-24,2017,16,Injured Reserve,Ankle,,
Brandon Marshall,NYG,WAS,2017-12-31,2017,17,Injured Reserve,Ankle,,
Brandon Marshall,DEN,BAL,2018-09-23,2018,3,Questionable,Knee,,
Brandon Marshall,DEN,KAN,2018-10-01,2018,4,Questionable,Knee,,
Brandon Marshall,DEN,KAN,2018-10-28,2018,8,Questionable,Knee,,
Brandon Marshall,DEN,HOU,2018-11-04,2018,9,Out,Knee,,
Brandon Marshall,DEN,LAC,2018-11-18,2018,11,Out,Knee,,
Brandon Marshall,DEN,PIT,2018-11-25,2018,12,Out,Knee,,
Brandon Marshall,DEN,CIN,2018-12-02,2018,13,Questionable,Knee,,
Brandon Marshall,DEN,SFO,2018-12-09,2018,14,Questionable,Knee,,
