Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
James Crawford,GNB,CHI,2018-09-09,2018,1,Questionable,Hamstring,,
James Crawford,MIA,LAC,2019-09-29,2019,4,Injured Reserve,,,
James Crawford,MIA,WAS,2019-10-13,2019,6,Injured Reserve,,,
James Crawford,MIA,BUF,2019-10-20,2019,7,Injured Reserve,,,
James Crawford,MIA,PIT,2019-10-28,2019,8,Injured Reserve,,,
James Crawford,MIA,NYJ,2019-11-03,2019,9,Injured Reserve,,,
James Crawford,MIA,IND,2019-11-10,2019,10,Injured Reserve,,,
James Crawford,MIA,BUF,2019-11-17,2019,11,Injured Reserve,,,
James Crawford,MIA,CLE,2019-11-24,2019,12,Injured Reserve,,,
James Crawford,MIA,PHI,2019-12-01,2019,13,Injured Reserve,,,
James Crawford,MIA,NYJ,2019-12-08,2019,14,Injured Reserve,,,
James Crawford,MIA,NYG,2019-12-15,2019,15,Injured Reserve,,,
James Crawford,MIA,CIN,2019-12-22,2019,16,Injured Reserve,,,
James Crawford,MIA,NWE,2019-12-29,2019,17,Injured Reserve,,,
