Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Aaron Lynch,SFO,NOR,2016-11-06,2016,9,Out,ankle,,
Aaron Lynch,SFO,ARI,2016-11-13,2016,10,Out,ankle,,
Aaron Lynch,SFO,NWE,2016-11-20,2016,11,Out,ankle,,
Aaron Lynch,SFO,MIA,2016-11-27,2016,12,Questionable,ankle,,
Aaron Lynch,SFO,CHI,2016-12-04,2016,13,Questionable,ankle,,
Aaron Lynch,SFO,NYJ,2016-12-11,2016,14,Questionable,ankle,,
Aaron Lynch,SFO,CAR,2017-09-10,2017,1,Questionable,Back,,
Aaron Lynch,SFO,DAL,2017-10-22,2017,7,Out,Calf,,
Aaron Lynch,SFO,PHI,2017-10-29,2017,8,Out,Calf,,
Aaron Lynch,SFO,ARI,2017-11-05,2017,9,Out,Calf,,
Aaron Lynch,SFO,NYG,2017-11-12,2017,10,Out,Calf,,
Aaron Lynch,CHI,DET,2018-11-22,2018,12,Out,Concussion,,
Aaron Lynch,CHI,SFO,2018-12-23,2018,16,Doubtful,Elbow,,
Aaron Lynch,CHI,MIN,2018-12-30,2018,17,Doubtful,Elbow,,
Aaron Lynch,JAX,IND,2020-09-13,2020,1,Injured Reserve,,,
Aaron Lynch,JAX,TEN,2020-09-20,2020,2,Injured Reserve,,,
Aaron Lynch,JAX,MIA,2020-09-24,2020,3,Injured Reserve,,,
Aaron Lynch,JAX,CIN,2020-10-04,2020,4,Injured Reserve,,,
Aaron Lynch,JAX,HOU,2020-10-11,2020,5,Injured Reserve,,,
Aaron Lynch,JAX,DET,2020-10-18,2020,6,Injured Reserve,,,
Aaron Lynch,JAX,LAC,2020-10-25,2020,7,Injured Reserve,,,
