Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Kyron Brown,NYJ,BAL,2019-12-12,2019,15,Injured Reserve,,,
Kyron Brown,NYJ,PIT,2019-12-22,2019,16,Injured Reserve,,,
Kyron Brown,NYJ,BUF,2019-12-29,2019,17,Injured Reserve,,,
Kyron Brown,NYJ,BUF,2020-09-13,2020,1,r/pup from w/fp; does not count on 90,,,
Kyron Brown,NYJ,SFO,2020-09-20,2020,2,Physically Unable to Perform,,,
Kyron Brown,NYJ,IND,2020-09-27,2020,3,Physically Unable to Perform,,,
Kyron Brown,NYJ,DEN,2020-10-01,2020,4,Physically Unable to Perform,,,
Kyron Brown,NYJ,ARI,2020-10-11,2020,5,Physically Unable to Perform,,,
Kyron Brown,NYJ,MIA,2020-10-18,2020,6,Physically Unable to Perform,,,
Kyron Brown,NYJ,BUF,2020-10-25,2020,7,Physically Unable to Perform,,,
Kyron Brown,NYJ,KAN,2020-11-01,2020,8,Physically Unable to Perform,,,
Kyron Brown,NYJ,NWE,2020-11-09,2020,9,Physically Unable to Perform,,,
Kyron Brown,NYJ,LAC,2020-11-22,2020,11,Physically Unable to Perform,,,
Kyron Brown,NYJ,MIA,2020-11-29,2020,12,Physically Unable to Perform,,,
Kyron Brown,NYJ,LVR,2020-12-06,2020,13,Physically Unable to Perform,,,
Kyron Brown,NYJ,SEA,2020-12-13,2020,14,Physically Unable to Perform,,,
