Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Josh Bynes,DET,IND,2016-09-11,2016,1,Injured Reserve,Knee,,
Josh Bynes,DET,TEN,2016-09-18,2016,2,Injured Reserve,Knee,,
Josh Bynes,DET,GNB,2016-09-25,2016,3,Injured Reserve,Knee,,
Josh Bynes,DET,CHI,2016-10-02,2016,4,Injured Reserve,Knee,,
Josh Bynes,DET,PHI,2016-10-09,2016,5,Injured Reserve,Knee,,
Josh Bynes,DET,LAR,2016-10-16,2016,6,Injured Reserve,Knee,,
Josh Bynes,DET,WAS,2016-10-23,2016,7,Injured Reserve,Knee,,
Josh Bynes,ARI,NYG,2017-12-24,2017,16,Out,Ankle,,
Josh Bynes,ARI,SEA,2017-12-31,2017,17,Questionable,Ankle,,
Josh Bynes,ARI,GNB,2018-12-02,2018,13,Injured Reserve,Thumb,,
Josh Bynes,ARI,DET,2018-12-09,2018,14,Injured Reserve,Thumb,,
Josh Bynes,ARI,ATL,2018-12-16,2018,15,Injured Reserve,Thumb,,
Josh Bynes,ARI,LAR,2018-12-23,2018,16,Injured Reserve,Thumb,,
Josh Bynes,ARI,SEA,2018-12-30,2018,17,Injured Reserve,Thumb,,
