Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Ade Aruna,MIN,SFO,2018-09-09,2018,1,Injured Reserve,Knee,,
Ade Aruna,MIN,GNB,2018-09-16,2018,2,Injured Reserve,Knee,,
Ade Aruna,MIN,BUF,2018-09-23,2018,3,Injured Reserve,Knee,,
Ade Aruna,MIN,LAR,2018-09-27,2018,4,Injured Reserve,Knee,,
Ade Aruna,MIN,PHI,2018-10-07,2018,5,Injured Reserve,Knee,,
Ade Aruna,MIN,ARI,2018-10-14,2018,6,Injured Reserve,Knee,,
Ade Aruna,MIN,NYJ,2018-10-21,2018,7,Injured Reserve,Knee,,
Ade Aruna,MIN,NOR,2018-10-28,2018,8,Injured Reserve,Knee,,
Ade Aruna,MIN,DET,2018-11-04,2018,9,Injured Reserve,Knee,,
Ade Aruna,MIN,CHI,2018-11-18,2018,11,Injured Reserve,Knee,,
Ade Aruna,MIN,GNB,2018-11-25,2018,12,Injured Reserve,Knee,,
Ade Aruna,MIN,NWE,2018-12-02,2018,13,Injured Reserve,Knee,,
Ade Aruna,MIN,SEA,2018-12-10,2018,14,Injured Reserve,Knee,,
Ade Aruna,MIN,MIA,2018-12-16,2018,15,Injured Reserve,Knee,,
Ade Aruna,MIN,DET,2018-12-23,2018,16,Injured Reserve,Knee,,
Ade Aruna,MIN,CHI,2018-12-30,2018,17,Injured Reserve,Knee,,
Ade Aruna,MIN,ATL,2019-09-08,2019,1,Injured Reserve,,,
Ade Aruna,MIN,GNB,2019-09-15,2019,2,Injured Reserve,,,
Ade Aruna,MIN,OAK,2019-09-22,2019,3,Injured Reserve,,,
